Loan ID,Amount Requested,Amount Funded By Investors,Interest Rate,Loan Length,CREDIT Grade,Loan Title,Loan Purpose,Monthly PAYMENT,Total Amount Funded,Debt-To-Income Ratio,City,State,Home Ownership,Monthly Income,FICO Range,Earliest CREDIT Line,Open CREDIT Lines,Total CREDIT Lines,Revolving CREDIT Balance,Revolving Line Utilization,Inquiries in the Last 6 Months,Accounts Now Delinquent,Delinquent Amount,Delinquencies (Last 2 yrs),Employment Length,"Status (Fully Paid=1, Not Paid=0)"
418217,5000,4891.45,0.1095,36,23,3858,3,162.76,4975,0.1269,6717,16,1,4246.67,762.0,727807,13.0,31.0,16992.0,0.445,5.0,0.0,0.0,0.0,8,0
418835,12000,11643.7,0.0932,36,32,7613,10,383.37,12000,0.0234,2649,18,1,2950.0,797.0,725736,16.0,35.0,4615.0,0.065,0.0,0.0,0.0,0.0,5,0
92187,2500,1075.0,0.08070000000000001,36,32,8487,8,78.42,2500,0.1133,2945,49,1,9166.67,762.0,726691,13.0,40.0,7274.0,0.131,0.0,0.0,0.0,0.0,5,1
2081306,14125,14125.0,0.158,36,14,10645,6,495.2,14125,0.0676,5356,19,0,10000.0,687.0,730968,12.0,20.0,12936.0,0.892,1.0,0.0,0.0,0.0,6,0
390440,16000,9946.49,0.1158,36,33,9609,1,528.22,16000,0.076,1538,19,0,25000.0,697.0,728975,10.0,21.0,41491.0,0.609,0.0,0.0,0.0,0.0,7,1
711577,17000,17000.0,0.138,60,27,9225,10,393.8,17000,0.154,3620,19,0,5060.0,717.0,732493,7.0,12.0,4853.0,0.344,1.0,0.0,0.0,0.0,3,0
2366376,24000,24000.0,0.1629,60,27,7613,6,587.34,24000,0.1806,6109,3,1,6333.33,697.0,729779,14.0,55.0,23785.0,0.657,0.0,0.0,0.0,0.0,3,0
605066,3600,3600.0,0.0654,36,32,3490,5,110.41,3600,0.0805,4555,19,1,5666.67,727.0,730337,8.0,19.0,3026.0,0.163,3.0,0.0,0.0,0.0,1,1
2381484,23350,23350.0,0.1311,36,11,7806,10,0.0,23350,0.2655,607,26,1,5416.67,672.0,730545,14.0,27.0,41866.0,0.87,0.0,0.0,0.0,1.0,1,0
592237,8400,8325.0,0.1941,60,31,14175,8,219.81,8400,0.0858,6645,18,1,6733.33,662.0,726930,7.0,11.0,21245.0,0.978,4.0,0.0,0.0,0.0,4,0
416997,8800,8615.69,0.1284,36,19,6279,3,295.84,8800,0.1258,7775,31,0,3833.0,732.0,727749,3.0,13.0,24621.0,0.94,1.0,0.0,0.0,0.0,6,1
459630,10000,10000.0,0.1253,36,28,8831,1,334.67,10000,0.006500000000000001,1611,31,0,4583.33,792.0,731612,2.0,9.0,383.0,0.085,0.0,0.0,0.0,0.0,1,1
2184668,20000,20000.0,0.1905,60,30,7613,6,519.37,20000,0.1829,1507,40,1,5200.0,687.0,727057,15.0,41.0,7628.0,0.509,2.0,0.0,0.0,0.0,6,0
433322,14000,13875.0,0.0894,36,21,8941,10,444.81,14000,0.1089,132,12,1,4333.33,762.0,729027,8.0,19.0,8447.0,0.509,0.0,0.0,0.0,0.0,6,1
361919,1800,1550.0,0.1241,36,14,6975,10,60.14,1800,0.1924,8560,17,1,8083.33,677.0,728146,11.0,33.0,34093.0,0.937,0.0,0.0,0.0,0.0,10,1
1060851,8000,8000.0,0.1171,60,33,7137,3,176.79,8000,0.16219999999999998,1265,28,2,2583.33,747.0,732553,13.0,29.0,2751.0,0.344,3.0,0.0,0.0,0.0,11,1
619682,6000,4850.0,0.0691,36,21,128,6,185.02,6000,0.2013,7280,21,1,12000.0,722.0,730029,10.0,31.0,17760.0,0.78,1.0,0.0,0.0,0.0,1,1
578582,3000,3000.0,0.1323,36,0,8852,11,101.42,3000,0.156,1357,20,2,2333.33,682.0,728238,19.0,25.0,4171.0,0.21100000000000002,4.0,0.0,0.0,0.0,5,0
2297878,21000,20700.0,0.0762,36,1,7759,8,654.39,21000,0.0,3219,19,1,8333.33,702.0,729516,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
759806,11200,11200.0,0.0849,36,21,1935,6,353.51,11200,0.0873,1318,41,1,7250.0,737.0,729725,11.0,23.0,17274.0,0.47600000000000003,2.0,0.0,0.0,0.0,3,1
594108,4200,4200.0,0.1435,36,27,3774,6,144.27,4200,0.12990000000000002,3344,18,1,6083.33,672.0,727902,8.0,35.0,5548.0,0.597,4.0,0.0,0.0,1.0,7,0
2285089,12000,12000.0,0.158,36,14,5496,6,420.71,12000,0.1796,7341,39,0,4916.67,677.0,729481,11.0,23.0,12418.0,0.7440000000000001,1.0,0.0,0.0,0.0,6,0
737812,9000,9000.0,0.1306,36,19,4560,10,303.51,9000,0.12960000000000002,4272,19,0,5000.0,672.0,728660,13.0,29.0,15377.0,0.596,0.0,0.0,0.0,0.0,11,1
2083376,14775,14775.0,0.21,60,29,13885,6,399.72,14775,0.2759,1408,11,1,4473.33,677.0,731182,10.0,19.0,33869.0,0.7859999999999999,3.0,0.0,0.0,0.0,6,0
378049,6500,5329.76,0.1189,36,11,9681,6,215.57,6500,0.0857,5497,18,0,1750.0,722.0,730754,8.0,10.0,9317.0,0.536,1.0,0.0,0.0,0.0,9,0
2077234,16750,16750.0,0.1016,36,23,12293,5,541.74,16750,0.1613,1010,31,1,4000.0,732.0,728935,11.0,31.0,36419.0,0.6920000000000001,2.0,0.0,0.0,0.0,3,0
2079014,24500,24450.0,0.2383,60,7,13068,6,702.4,24500,0.1235,5522,37,0,5416.67,662.0,730538,11.0,53.0,18915.0,0.6809999999999999,1.0,0.0,0.0,0.0,5,0
2227022,9925,9900.0,0.1409,36,28,13485,10,339.65,9925,0.1027,7128,16,1,11317.0,697.0,726803,10.0,31.0,8099.0,0.669,1.0,0.0,0.0,0.0,4,0
131537,5000,850.0,0.087,36,23,11704,3,158.31,5000,0.0984,8268,18,0,1250.0,727.0,730973,3.0,3.0,5243.0,0.316,4.0,0.0,0.0,0.0,7,0
350484,7500,0.0,0.0832,36,32,12979,0,236.14,7500,0.0374,1384,25,0,3666.67,747.0,730148,5.0,8.0,11585.0,0.271,1.0,0.0,0.0,0.0,8,1
2309290,30750,30750.0,0.1777,36,22,2497,5,0.0,30750,0.1226,4679,19,0,8166.67,672.0,730333,7.0,15.0,14892.0,0.665,1.0,0.0,0.0,0.0,4,0
2175701,4000,4000.0,0.1311,36,11,7536,6,134.99,4000,0.233,7096,19,1,5833.33,692.0,723042,19.0,46.0,10683.0,0.475,1.0,0.0,0.0,0.0,1,0
350186,5900,1656.54,0.1071,36,28,8202,6,192.35,5900,0.1624,5859,34,0,3066.67,697.0,728542,7.0,31.0,3382.0,0.361,0.0,0.0,0.0,0.0,8,1
132062,7200,1275.0,0.1467,36,18,7859,6,248.43,7200,0.2076,7457,30,0,4750.0,667.0,729331,14.0,18.0,13552.0,0.691,0.0,0.0,0.0,1.0,11,1
2294623,27575,27575.0,0.2328,60,9,1638,13,781.8,27575,0.1104,4305,17,1,5833.33,697.0,727755,11.0,25.0,14980.0,0.7759999999999999,1.0,0.0,0.0,0.0,6,0
373834,4500,4368.68,0.1442,36,15,7536,6,154.73,4500,0.0758,523,11,1,2875.0,687.0,732011,5.0,6.0,3952.0,0.441,1.0,0.0,0.0,0.0,5,1
353151,7500,1662.09,0.1096,36,28,8928,5,175.06,5350,0.2002,1508,46,2,1833.33,722.0,729696,6.0,10.0,2548.0,0.28300000000000003,1.0,0.0,0.0,0.0,9,1
568705,3000,2975.0,0.1398,60,14,10373,12,69.78,3000,0.1289,4152,38,2,5750.0,707.0,727951,13.0,36.0,4407.0,0.353,6.0,0.0,0.0,0.0,0,0
1160683,15500,15450.0,0.1367,36,28,7004,10,527.28,15500,0.1981,3543,39,0,2500.0,717.0,728912,6.0,12.0,16313.0,0.96,0.0,0.0,0.0,0.0,7,0
2377168,5000,5000.0,0.2049,36,4,7366,9,187.07,5000,0.1037,3739,31,0,6583.33,672.0,725649,9.0,26.0,9722.0,0.784,1.0,0.0,0.0,0.0,10,0
2383423,2000,2000.0,0.1016,36,23,13292,5,64.69,2000,0.0417,3391,41,2,7500.0,697.0,728731,9.0,32.0,7474.0,0.44,0.0,0.0,0.0,6.0,6,0
2434779,5625,5625.0,0.1016,36,23,6886,8,0.0,5625,0.2713,2456,6,0,5250.0,712.0,729086,12.0,36.0,34201.0,0.6579999999999999,0.0,0.0,0.0,0.0,5,0
2365750,16650,16650.0,0.1114,36,34,13804,10,0.0,16650,0.1521,4645,35,1,6375.0,697.0,728166,5.0,23.0,33715.0,0.992,0.0,0.0,0.0,0.0,3,0
599804,7000,7000.0,0.1036,36,28,5289,6,227.06,7000,0.1119,1006,41,1,3118.08,682.0,729938,13.0,38.0,13421.0,0.75,2.0,0.0,0.0,0.0,5,0
2375287,8000,8000.0,0.1114,36,34,10459,10,262.45,8000,0.08410000000000001,3589,34,0,9416.67,667.0,727963,12.0,32.0,9914.0,0.6609999999999999,1.0,0.0,0.0,1.0,1,0
2364758,30000,30000.0,0.2328,60,9,7137,3,850.55,30000,0.08,3722,19,1,9583.33,677.0,728661,8.0,23.0,34678.0,0.9079999999999999,1.0,0.0,0.0,0.0,6,0
2092816,7000,7000.0,0.1433,36,0,10615,10,240.37,7000,0.096,6005,26,1,3750.0,672.0,729760,10.0,30.0,3988.0,0.314,1.0,0.0,0.0,0.0,6,0
383914,14000,13575.0,0.0963,36,21,11982,11,449.32,14000,0.1459,1855,6,1,11000.0,787.0,728743,18.0,34.0,152.0,0.01,1.0,0.0,0.0,0.0,8,1
2366972,10000,10000.0,0.1409,36,28,2603,6,342.22,10000,0.13970000000000002,2547,37,0,4166.67,662.0,730281,15.0,25.0,6983.0,0.653,0.0,0.0,0.0,0.0,10,0
444886,6000,5925.0,0.1426,36,13,4276,3,205.84,6000,0.2083,2844,19,0,3375.0,697.0,732524,5.0,7.0,12.0,0.015,2.0,0.0,0.0,0.0,8,1
2091443,30000,30000.0,0.2483,60,16,7613,6,877.56,30000,0.1282,8030,6,0,10333.33,662.0,724548,15.0,48.0,42705.0,0.909,2.0,0.0,0.0,0.0,10,0
2218484,8000,8000.0,0.0762,36,1,1727,6,249.3,8000,0.168,6827,18,1,5416.67,732.0,733554,7.0,11.0,4167.0,0.613,0.0,0.0,0.0,0.0,7,0
653921,35000,12550.0,0.1602,60,6,6157,9,851.51,35000,0.1411,8560,17,1,9166.67,722.0,727838,14.0,32.0,8727.0,0.37799999999999995,3.0,0.0,0.0,0.0,2,1
1108785,8000,8000.0,0.1427,36,19,2603,9,274.48,8000,0.2407,2878,20,1,2833.33,687.0,730943,13.0,24.0,10127.0,0.535,1.0,0.0,0.0,0.0,4,1
1432668,20000,20000.0,0.1531,60,19,12888,6,479.06,20000,0.2145,7167,34,1,5250.0,722.0,726190,14.0,32.0,38828.0,0.895,0.0,0.0,0.0,0.0,6,1
778955,8000,7975.0,0.1839,60,29,5340,3,204.85,8000,0.0761,369,39,1,4166.67,672.0,727753,9.0,27.0,12501.0,0.496,0.0,0.0,0.0,1.0,8,0
250967,5000,4775.0,0.145,36,29,4933,6,172.11,5000,0.0454,4334,3,0,4600.0,642.0,727966,5.0,10.0,333.0,0.33299999999999996,7.0,0.0,0.0,0.0,6,0
408378,4000,4000.0,0.0932,36,32,1180,1,127.79,4000,0.0277,319,43,0,8166.67,737.0,730036,13.0,25.0,12535.0,0.2,0.0,0.0,0.0,0.0,11,1
823969,5125,5125.0,0.0849,36,21,2603,6,161.76,5125,0.2364,7356,28,1,5291.67,707.0,730060,9.0,12.0,14776.0,0.7040000000000001,0.0,0.0,0.0,0.0,6,1
2298607,18000,18000.0,0.2198,60,24,12312,8,0.0,18000,0.2534,70,37,2,3583.33,667.0,725313,8.0,20.0,18611.0,0.7,0.0,0.0,0.0,1.0,1,0
495138,7000,6975.0,0.1273,36,0,5091,6,234.97,7000,0.2336,1946,16,0,3416.67,692.0,727852,8.0,20.0,15731.0,0.387,2.0,0.0,0.0,0.0,11,1
489476,11500,11400.0,0.0788,36,21,9947,6,359.73,11500,0.0174,5093,19,2,60000.0,767.0,728202,9.0,29.0,16514.0,0.293,0.0,0.0,0.0,0.0,6,1
470187,12250,12200.0,0.1531,36,2,5298,10,426.49,12250,0.1965,9101,35,1,2946.67,667.0,730152,8.0,16.0,11705.0,0.813,0.0,0.0,0.0,0.0,1,1
414189,13500,7256.26,0.1095,36,23,450,10,441.64,13500,0.0918,4692,41,0,3583.33,742.0,729700,6.0,22.0,28075.0,0.578,1.0,0.0,0.0,0.0,9,1
557517,21000,20800.0,0.1038,36,23,7536,6,681.37,21000,0.1437,1771,19,1,11250.0,752.0,727292,13.0,43.0,19489.0,0.6459999999999999,0.0,0.0,0.0,0.0,11,1
407128,2000,1950.0,0.1189,36,11,13610,0,66.33,2000,0.0127,5801,25,0,1965.58,702.0,730402,12.0,14.0,1610.0,0.19899999999999998,2.0,0.0,0.0,0.0,5,0
415593,5000,4964.0,0.0932,36,32,3839,0,159.74,5000,0.1914,4905,30,1,1541.67,752.0,724985,11.0,19.0,11096.0,0.10400000000000001,0.0,0.0,0.0,1.0,6,1
468735,12000,11848.87,0.13570000000000002,36,14,1995,10,407.63,12000,0.1148,2619,19,0,8333.33,712.0,727195,5.0,15.0,21006.0,0.95,0.0,0.0,0.0,0.0,7,1
382065,3550,3350.0,0.0768,36,17,11652,6,110.73,3550,0.0883,5307,35,2,1687.08,767.0,724957,11.0,18.0,4120.0,0.057,1.0,0.0,0.0,0.0,6,1
2475442,20000,20000.0,0.1114,36,34,2086,6,0.0,20000,0.0291,5179,37,2,12000.0,697.0,731521,5.0,7.0,14033.0,0.564,0.0,0.0,0.0,0.0,2,0
2382613,2875,2875.0,0.1629,36,27,8835,8,101.49,2875,0.2079,1079,31,1,5833.33,737.0,730705,9.0,15.0,1063.0,0.204,3.0,0.0,0.0,0.0,6,0
371681,15000,8950.37,0.1221,36,28,12950,10,499.73,15000,0.1496,6636,39,1,6416.67,712.0,728574,9.0,37.0,30985.0,0.794,3.0,0.0,0.0,0.0,2,1
1608242,12000,12000.0,0.158,36,14,2603,3,420.71,12000,0.0414,3596,1,2,3333.33,692.0,732274,4.0,12.0,3873.0,0.759,3.0,0.0,0.0,0.0,5,1
398104,9600,5859.61,0.1316,36,14,8382,6,324.2,9600,0.16149999999999998,9091,6,1,2916.67,697.0,729635,10.0,26.0,14852.0,0.794,0.0,0.0,0.0,0.0,2,1
454740,14400,14375.0,0.0894,36,21,9612,10,457.51,14400,0.23399999999999999,3957,26,0,3166.67,747.0,728727,12.0,34.0,15373.0,0.48,0.0,0.0,0.0,0.0,6,1
459049,5000,4900.0,0.0859,36,32,3730,6,158.06,5000,0.063,9054,49,1,1666.67,742.0,724858,6.0,14.0,3406.0,0.098,1.0,0.0,0.0,0.0,8,1
2445114,3600,3600.0,0.158,36,14,6575,8,0.0,3600,0.1246,7494,4,0,5000.0,692.0,728901,5.0,14.0,5390.0,0.728,1.0,0.0,0.0,0.0,9,0
294372,4000,2905.46,0.1197,36,27,3448,6,132.8,4000,0.0339,1483,49,0,3333.33,677.0,732886,3.0,3.0,4152.0,0.629,2.0,0.0,0.0,0.0,1,0
1031645,12000,12000.0,0.1171,60,33,4686,8,265.18,12000,0.0859,306,31,1,10416.67,727.0,728759,12.0,22.0,8234.0,0.387,0.0,0.0,0.0,0.0,8,1
367593,7475,7475.0,0.0963,36,21,2603,6,239.91,7475,0.1551,8942,12,0,2863.25,727.0,730335,11.0,19.0,15689.0,0.379,2.0,0.0,0.0,0.0,9,1
2384828,15000,15000.0,0.1409,36,28,10459,10,513.33,15000,0.1726,796,24,1,5000.0,672.0,732833,11.0,17.0,8771.0,0.532,0.0,0.0,0.0,0.0,9,0
1575162,3575,3575.0,0.158,36,14,4452,6,125.34,3575,0.11599999999999999,4102,19,0,3491.25,677.0,729724,5.0,15.0,11005.0,0.86,1.0,0.0,0.0,0.0,7,1
460308,7000,6950.0,0.0894,36,21,5320,3,222.41,7000,0.0944,259,19,1,10000.0,727.0,729641,9.0,35.0,7124.0,0.31,0.0,0.0,0.0,0.0,6,1
498510,5000,5000.0,0.1607,36,6,10615,6,175.97,5000,0.0917,1285,12,0,1800.0,667.0,730096,9.0,38.0,4705.0,0.653,5.0,0.0,0.0,0.0,4,0
2299286,20000,20000.0,0.08900000000000001,36,21,3650,10,635.07,20000,0.1877,3329,4,1,8666.67,682.0,718867,11.0,33.0,11874.0,0.893,0.0,0.0,0.0,2.0,9,0
286828,15000,7396.32,0.1071,36,28,1877,3,489.03,15000,0.069,426,21,1,6666.67,707.0,726016,9.0,26.0,8298.0,0.386,3.0,0.0,0.0,0.0,8,1
406126,9800,4981.54,0.1632,36,5,12290,11,346.08,9800,0.1241,2882,18,1,4166.67,677.0,731242,14.0,16.0,13840.0,0.809,2.0,0.0,0.0,0.0,7,1
2369911,30000,30000.0,0.1433,36,0,7339,6,0.0,30000,0.2213,4265,37,1,7291.67,677.0,728198,11.0,25.0,22964.0,0.9079999999999999,0.0,0.0,0.0,0.0,6,0
431881,12000,11625.0,0.0894,36,21,12683,6,381.26,12000,0.1368,9270,34,2,3333.0,767.0,727513,6.0,20.0,11012.0,0.305,0.0,0.0,0.0,0.0,1,1
516043,25000,13925.0,0.1062,36,33,8105,11,813.98,25000,0.1696,5499,6,1,4133.33,737.0,727131,8.0,18.0,44408.0,0.792,2.0,0.0,0.0,0.0,2,0
434558,12000,11977.71,0.1426,36,13,8435,6,411.67,12000,0.2072,2471,18,4,6166.67,677.0,727572,11.0,42.0,16958.0,0.922,0.0,0.0,0.0,0.0,2,1
616684,12000,11725.0,0.13720000000000002,60,13,10196,8,277.49,12000,0.08779999999999999,4563,19,1,5000.0,702.0,723645,5.0,14.0,3499.0,0.284,1.0,0.0,0.0,0.0,10,0
178236,12000,2350.0,0.1217,36,15,7064,6,399.55,12000,0.145,7341,39,0,2000.0,672.0,730828,7.0,10.0,9273.0,0.439,0.0,0.0,0.0,0.0,7,1
350153,2100,0.0,0.1229,36,13,1208,8,70.05,2100,0.1992,5164,26,1,4753.58,667.0,724578,16.0,35.0,26036.0,0.895,1.0,0.0,0.0,1.0,6,0
478567,7500,7500.0,0.1322,36,19,11712,6,253.51,7500,0.15560000000000002,2378,30,1,4500.0,697.0,725985,10.0,20.0,4552.0,0.256,1.0,0.0,0.0,0.0,10,1
817951,18000,15625.0,0.1969,60,18,9498,11,473.8,18000,0.0663,7173,37,0,4000.0,677.0,730606,11.0,21.0,11575.0,0.409,3.0,0.0,0.0,0.0,10,1
808182,10625,10625.0,0.0849,36,21,6533,1,335.36,10625,0.0961,9104,40,0,5205.58,737.0,732072,7.0,10.0,4703.0,0.941,0.0,0.0,0.0,0.0,8,1
2380691,4000,4000.0,0.1875,36,2,13626,6,146.12,4000,0.1666,275,21,1,2083.33,697.0,733074,4.0,5.0,2378.0,0.8490000000000001,2.0,0.0,0.0,0.0,8,0
442713,2275,2275.0,0.16,36,6,786,6,79.99,2275,0.24600000000000002,5955,37,1,8333.33,702.0,727998,27.0,51.0,34070.0,0.445,4.0,0.0,0.0,0.0,6,0
366213,10000,8241.96,0.0932,36,32,13379,10,319.47,10000,0.1958,6715,12,1,5000.0,757.0,722222,8.0,17.0,164974.0,0.24600000000000002,0.0,0.0,0.0,0.0,10,0
2175285,10375,10375.0,0.1409,36,28,7613,6,355.05,10375,0.1877,7002,39,1,5583.33,682.0,728572,7.0,28.0,45802.0,0.8959999999999999,0.0,0.0,0.0,6.0,7,0
680113,9750,9750.0,0.0963,36,23,1971,11,312.92,9750,0.2182,8354,31,0,2250.0,742.0,730859,3.0,12.0,774.0,0.193,0.0,0.0,0.0,0.0,1,1
351963,5000,814.28,0.1286,36,22,149,3,168.14,5000,0.2323,6124,6,0,2083.33,702.0,730824,6.0,14.0,19096.0,0.696,2.0,0.0,0.0,0.0,8,1
894501,10000,10000.0,0.1825,36,6,8810,6,362.78,10000,0.15810000000000002,6000,37,1,7936.17,667.0,728452,7.0,23.0,33803.0,0.977,0.0,0.0,0.0,1.0,6,1
437325,20000,19686.63,0.1183,36,33,10575,6,662.68,20000,0.138,5994,19,0,6000.0,747.0,729423,8.0,13.0,15968.0,0.28600000000000003,4.0,0.0,0.0,0.0,2,1
1635020,16450,16450.0,0.1114,36,34,10459,10,0.0,16450,0.28800000000000003,3871,16,1,3833.33,697.0,730251,8.0,20.0,28762.0,0.8190000000000001,0.0,0.0,0.0,0.0,6,0
550745,18000,17750.0,0.17559999999999998,60,24,2603,6,452.79,18000,0.2116,4826,48,1,7500.0,692.0,730310,17.0,45.0,1686.0,0.307,6.0,0.0,0.0,0.0,5,0
364291,20000,3191.43,0.1336,36,22,1466,6,677.36,20000,0.1819,6289,34,0,4333.0,682.0,730034,15.0,23.0,26282.0,0.6859999999999999,1.0,0.0,0.0,0.0,6,1
1601230,23850,23850.0,0.1409,60,28,11367,10,556.07,23850,0.24100000000000002,7736,22,1,4500.0,727.0,730356,8.0,23.0,28326.0,0.696,0.0,0.0,0.0,0.0,6,0
563569,6800,6800.0,0.1361,36,19,8439,10,231.13,6800,0.2416,409,1,1,8083.33,692.0,728051,11.0,23.0,53066.0,0.92,0.0,0.0,0.0,0.0,9,1
2380170,15000,15000.0,0.0603,36,3,11311,6,456.54,15000,0.08070000000000001,6592,30,1,8333.33,812.0,730945,23.0,41.0,6900.0,0.083,1.0,0.0,0.0,0.0,9,0
168100,18000,528.02,0.1217,36,15,6279,6,599.33,18000,0.183,8297,49,1,9187.0,682.0,728217,12.0,25.0,18076.0,0.8140000000000001,1.0,0.0,0.0,0.0,11,1
566102,19000,18750.0,0.1112,60,33,7255,6,414.25,19000,0.113,1076,19,1,5300.0,762.0,726227,18.0,43.0,9280.0,0.193,0.0,0.0,0.0,0.0,6,0
452768,25000,24900.0,0.1183,36,33,3433,3,828.35,25000,0.0487,2974,19,1,29000.0,812.0,727472,8.0,27.0,129224.0,0.046,0.0,0.0,0.0,0.0,6,1
643359,18200,18175.0,0.1036,60,28,7607,6,389.93,18200,0.2498,4316,39,0,4583.0,742.0,729763,5.0,25.0,20561.0,0.586,0.0,0.0,0.0,0.0,4,1
2370574,8325,8325.0,0.1727,36,13,6027,1,297.93,8325,0.251,4623,18,0,2083.33,677.0,732621,7.0,17.0,5275.0,0.5489999999999999,1.0,0.0,0.0,0.0,9,0
498483,6000,6000.0,0.1025,36,34,9479,11,194.31,6000,0.0265,2671,37,0,2416.67,752.0,732616,7.0,10.0,589.0,0.017,0.0,0.0,0.0,0.0,2,1
665200,4000,4000.0,0.1565,60,30,8608,10,96.53,4000,0.1502,2734,19,0,2083.33,672.0,725142,10.0,15.0,10355.0,0.48200000000000004,0.0,0.0,0.0,0.0,8,1
2375153,4025,4025.0,0.1875,36,2,4553,10,0.0,4025,0.2067,5131,5,1,3750.0,672.0,730494,8.0,27.0,7766.0,0.621,5.0,0.0,0.0,1.0,11,0
1400256,13800,13800.0,0.1433,36,0,7713,10,473.87,13800,0.321,1855,6,1,5083.33,667.0,731452,16.0,34.0,20624.0,0.7809999999999999,2.0,0.0,0.0,0.0,11,0
2275016,20675,20675.0,0.1311,36,11,541,6,697.72,20675,0.0377,4890,39,1,7500.0,667.0,730028,13.0,27.0,11080.0,0.324,2.0,0.0,0.0,1.0,6,0
391645,10000,9628.73,0.1221,36,28,13641,10,333.15,10000,0.1102,1388,37,1,6250.0,712.0,728351,9.0,29.0,9484.0,0.8390000000000001,0.0,0.0,0.0,0.0,2,1
2090511,30000,30000.0,0.1727,60,13,8337,6,749.94,30000,0.2326000000000001,2445,3,0,6250.0,727.0,730509,7.0,14.0,27450.0,0.8190000000000001,1.0,0.0,0.0,0.0,11,0
2294778,19750,19750.0,0.1212,36,33,7613,6,0.0,19750,0.1595,7199,37,0,3750.0,682.0,729484,12.0,23.0,22112.0,0.725,0.0,0.0,0.0,0.0,6,0
395272,9000,5406.01,0.1347,36,27,5356,6,305.31,9000,0.1285,1025,37,0,6000.0,687.0,729884,7.0,13.0,8081.0,0.581,0.0,0.0,0.0,1.0,1,1
2366396,30000,29975.0,0.1212,36,33,13843,10,998.15,30000,0.2772,7157,39,0,10416.67,717.0,730609,14.0,33.0,29885.0,0.405,3.0,0.0,0.0,0.0,2,0
791012,12000,12000.0,0.1149,36,11,115,10,395.66,12000,0.15810000000000002,3604,39,0,4833.33,687.0,728513,9.0,16.0,9436.0,0.8420000000000001,0.0,0.0,0.0,0.0,6,1
390382,10000,9322.27,0.1221,36,28,13150,3,333.15,10000,0.08460000000000001,2272,37,0,1750.0,717.0,732333,10.0,14.0,6711.0,0.5329999999999999,1.0,0.0,0.0,0.0,11,1
538836,4000,4000.0,0.0788,36,21,2778,4,125.13,4000,0.07440000000000001,2021,39,0,3333.33,717.0,730880,7.0,18.0,12067.0,0.4370000000000001,0.0,0.0,0.0,0.0,1,1
461802,24250,23655.83,0.1392,36,27,4674,8,827.82,24250,0.0206,906,12,0,10833.33,757.0,724096,3.0,7.0,6834.0,0.304,5.0,0.0,0.0,0.0,6,0
2300360,8000,8000.0,0.1409,36,28,7613,6,273.78,8000,0.2686,8377,12,0,4875.0,677.0,730492,16.0,24.0,32880.0,0.792,2.0,0.0,0.0,0.0,11,0
413227,3250,3250.0,0.1411,36,22,9272,3,111.25,3250,0.0183,7564,34,0,1916.67,677.0,730425,4.0,10.0,545.0,0.9079999999999999,2.0,0.0,0.0,0.0,2,1
434914,7500,7485.42,0.0774,36,1,8059,10,234.14,7500,0.2237,5254,19,1,2333.33,782.0,720816,14.0,20.0,9800.0,0.177,0.0,0.0,0.0,0.0,10,1
2445565,28000,28000.0,0.1433,36,0,4839,6,0.0,28000,0.0943,1380,31,2,6662.5,692.0,728505,2.0,12.0,8251.0,0.8590000000000001,0.0,0.0,0.0,0.0,7,0
741718,6600,6600.0,0.12990000000000002,36,0,2603,6,222.35,6600,0.1507,6254,21,1,2083.0,697.0,733282,7.0,8.0,4640.0,0.377,0.0,0.0,0.0,0.0,11,1
2089307,10000,10000.0,0.1212,36,33,7613,6,332.72,10000,0.0909,7952,24,0,2916.67,687.0,730447,9.0,24.0,11365.0,0.614,0.0,0.0,0.0,1.0,6,0
2307307,16000,16000.0,0.1212,36,33,10851,10,0.0,16000,0.1745,406,1,1,4583.33,677.0,729301,10.0,30.0,15857.0,0.56,0.0,0.0,0.0,0.0,0,0
398516,3000,2975.0,0.0932,36,32,13502,4,95.85,3000,0.1704,7075,19,0,3750.0,737.0,728365,5.0,13.0,2009.0,0.14300000000000002,0.0,0.0,0.0,0.0,5,1
848389,4000,4000.0,0.17489999999999994,36,6,2603,6,143.59,4000,0.1146,3349,33,1,4083.33,667.0,728275,15.0,30.0,4192.0,0.953,1.0,0.0,0.0,2.0,7,0
251281,1500,1400.0,0.1261,36,22,10353,10,50.26,1500,0.0187,8253,46,0,2083.33,657.0,731894,2.0,3.0,1140.0,0.475,0.0,0.0,0.0,0.0,7,0
1137503,6000,6000.0,0.1727,36,2,7607,3,214.73,6000,0.0175,5531,19,0,2916.67,672.0,729915,3.0,16.0,844.0,0.938,0.0,0.0,0.0,1.0,10,1
2082172,15000,15000.0,0.1212,36,33,2603,6,499.08,15000,0.162,8816,2,1,5000.0,702.0,728297,9.0,21.0,15652.0,0.745,0.0,0.0,0.0,0.0,6,0
2276533,10000,10000.0,0.1433,36,0,10459,10,343.39,10000,0.0914,5358,19,2,3250.0,672.0,730492,10.0,25.0,8329.0,0.8170000000000001,0.0,0.0,0.0,1.0,4,0
537070,9600,9450.0,0.1521,60,15,7613,6,229.45,9600,0.1405,3303,37,0,4250.0,702.0,726657,5.0,9.0,9300.0,0.628,0.0,0.0,0.0,0.0,1,1
